0	30.000000	-2.963235
1	27.009846	-13.215708
2	30.000000	-23.589616
3	27.250000	-33.902950
4	30.040750	-44.723807
5	27.250000	-54.529505
6	30.021583	-65.274301
7	27.281364	-75.689492
8	30.044930	-85.748769
9	27.112747	-95.924915
10	30.012096	-106.073852
11	27.188613	-116.535663
12	30.054382	-126.924951
13	27.221313	-137.266254
14	29.933636	-147.407596
15	27.176624	-157.581480
16	35.500000	-2.963235
17	33.035025	-13.404808
18	35.500000	-23.589616
19	32.777612	-34.212944
20	35.822052	-43.884985
21	32.672771	-54.823222
22	35.443694	-64.955043
23	32.750000	-75.155893
24	35.771174	-85.186977
25	32.699625	-95.752093
26	35.445131	-106.011881
27	32.722893	-116.433797
28	35.525934	-126.885778
29	32.699193	-137.121719
30	35.498564	-147.238395
31	32.699738	-157.697914
32	40.913051	-3.259624
33	38.243291	-13.555640
34	41.053188	-23.491692
35	38.190597	-34.230472
36	41.249660	-43.751981
37	38.328813	-54.693507
38	41.000000	-64.842729
39	38.325519	-75.136351
40	41.047880	-85.237495
41	38.250000	-95.782403
42	41.035793	-105.877509
43	38.271170	-116.325053
44	41.103409	-126.695493
45	38.250000	-137.035016
46	41.082087	-147.101402
47	38.149980	-157.590947
48	46.411648	-2.850379
49	43.744519	-13.182733
50	46.372913	-24.078133
51	43.811427	-33.864680
52	46.563273	-44.418620
53	43.925523	-54.004687
54	46.500000	-64.842729
55	43.796553	-75.224472
56	46.500207	-85.184776
57	43.799108	-95.666331
58	46.521083	-105.926092
59	43.739422	-116.092835
60	46.561220	-126.544770
61	43.816976	-136.891485
62	46.574436	-147.037371
63	43.712746	-157.304713
64	52.000000	-2.963243
65	49.378661	-13.445472
66	52.103815	-23.616944
67	49.250000	-33.902951
68	52.000000	-44.216219
69	48.862409	-55.079136
70	52.010271	-64.646617
71	49.250000	-75.155878
72	51.952447	-85.231790
73	49.291259	-95.676738
74	51.955053	-105.902076
75	49.290577	-116.327463
76	52.594923	-125.468797
77	49.268951	-136.685234
78	52.000662	-146.990936
79	49.152225	-157.325693
80	57.556429	-3.091697
81	54.750000	-13.276512
82	57.511396	-23.716925
83	55.001585	-33.618112
84	57.477569	-44.259614
85	54.750000	-54.529413
86	57.529565	-64.810966
87	54.707936	-75.115490
88	57.672092	-85.153560
89	54.887412	-95.827518
90	57.554777	-105.977800
91	54.792291	-116.219105
92	57.533993	-126.734122
93	54.770149	-136.759754
94	57.842731	-146.496315
95	54.768665	-157.395646
96	63.000000	-2.963243
97	60.285867	-13.259182
98	63.251993	-23.198363
99	60.238326	-33.907886
100	63.024661	-44.264302
101	60.046779	-54.664550
102	63.034005	-64.506912
103	60.250000	-75.155878
104	62.922546	-85.436768
105	60.234266	-95.682718
106	62.970614	-105.981539
107	60.354716	-116.034233
108	63.043178	-126.564517
109	60.261387	-136.640855
110	62.999273	-147.163348
111	60.206248	-157.304679
112	68.500000	-2.963243
113	65.750000	-13.276512
114	68.539715	-23.583325
115	65.671460	-34.225337
116	68.563034	-44.101328
